GA,  23  ,2016,R,-1,0.0,52831.0,0
GA,  24  ,2016,R,-1,25988.0,56883.0,0
GA,  25  ,2016,R,-1,0.0,60036.0,0
GA,  26  ,2016,D,-1,47812.0,0.0,0
GA,  27  ,2016,R,-1,20153.0,73417.0,0
GA,  28  ,2016,R,-1,0.0,68100.0,0
GA,  29  ,2016,R,-1,26282.0,47258.0,0
GA,  3  ,2016,R,-1,0.0,53872.0,0
GA,  30  ,2016,R,-1,0.0,58574.0,0
GA,  31  ,2016,R,-1,0.0,60268.0,0
GA,  32  ,2016,R,-1,0.0,78117.0,0
GA,  33  ,2016,D,-1,52902.0,0.0,0
GA,  34  ,2016,D,-1,53434.0,0.0,0
GA,  35  ,2016,D,-1,66099.0,0.0,0
GA,  36  ,2016,D,-1,66698.0,0.0,0
GA,  37  ,2016,R,-1,0.0,70588.0,0
GA,  38  ,2016,D,-1,59542.0,16265.0,0
GA,  39  ,2016,D,-1,67041.0,0.0,0
GA,  4  ,2016,R,-1,0.0,54539.0,0
GA,  40  ,2016,R,-1,32785.0,42050.0,0
GA,  41  ,2016,D,-1,52579.0,0.0,0
GA,  42  ,2016,D,-1,62146.0,18687.0,0
GA,  43  ,2016,D,-1,50436.0,21175.0,0
GA,  44  ,2016,D,-1,66050.0,0.0,0
GA,  45  ,2016,R,-1,0.0,64059.0,0
GA,  46  ,2016,R,-1,0.0,62565.0,0
GA,  47  ,2016,R,-1,0.0,57837.0,0
GA,  48  ,2016,R,-1,0.0,51546.0,0
GA,  49  ,2016,R,-1,0.0,59242.0,0
GA,  5  ,2016,D,-1,35586.0,0.0,0
GA,  50  ,2016,R,-1,0.0,61180.0,0
GA,  51  ,2016,R,-1,0.0,70737.0,0
GA,  52  ,2016,R,-1,0.0,52820.0,0
GA,  53  ,2016,R,-1,0.0,55148.0,0
GA,  54  ,2016,R,-1,0.0,46908.0,0
GA,  55  ,2016,D,-1,61907.0,17686.0,0
GA,  56  ,2016,R,-1,32969.0,49202.0,0
GA,  6  ,2016,R,-1,39201.0,42338.0,0
GA,  7  ,2016,R,-1,0.0,48481.0,0
GA,  8  ,2016,R,-1,20661.0,37237.0,0
GA,  9  ,2016,R,-1,0.0,65094.0,0
GA,District 1,2014,R,-1,0,1.0,0
GA,District 10,2014,D,-1,1.0,0,0
GA,District 11,2014,R,-1,0,1.0,0
GA,District 12,2014,D,-1,1.0,0,0
GA,District 13,2014,R,-1,0,1.0,0
GA,District 14,2014,R,-1,0,1.0,0
GA,District 15,2014,D,-1,1.0,0,0
GA,District 16,2014,R,-1,0,1.0,0
GA,District 17,2014,R,-1,0,1.0,0
GA,District 18,2014,R,-1,0,1.0,0
GA,District 19,2014,R,-1,0,1.0,0
GA,District 2,2014,D,-1,1.0,0,0
GA,District 20,2014,R,-1,13902.0,32726.0,0
GA,District 21,2014,R,-1,0,1.0,0
GA,District 22,2014,D,-1,1.0,0,0
GA,District 23,2014,R,-1,17434.0,27374.0,0
GA,District 24,2014,R,-1,15501.0,37836.0,0
GA,District 25,2014,R,-1,0,1.0,0
GA,District 26,2014,D,-1,1.0,0,0
GA,District 27,2014,R,-1,0,1.0,0
GA,District 28,2014,R,-1,13497.0,35440.0,0
GA,District 29,2014,R,-1,15668.0,30394.0,0
GA,District 3,2014,R,-1,0,1.0,0
GA,District 30,2014,R,-1,11801.0,31122.0,0
GA,District 31,2014,R,-1,10952.0,29647.0,0
GA,District 32,2014,R,-1,0,1.0,0
GA,District 33,2014,D,-1,1.0,0,0
GA,District 34,2014,D,-1,1.0,0,0
GA,District 35,2014,D,-1,36530.0,12285.0,0
GA,District 36,2014,D,-1,1.0,0,0
GA,District 37,2014,R,-1,0,1.0,0
GA,District 38,2014,D,-1,1.0,0,0
GA,District 39,2014,D,-1,38714.0,7642.0,0
GA,District 4,2014,R,-1,0,1.0,0
GA,District 40,2014,R,-1,18339.0,30705.0,0
GA,District 41,2014,D,-1,1.0,0,0
GA,District 42,2014,D,-1,39791.0,13680.0,0
GA,District 43,2014,D,-1,1.0,0,0
